Frame, Time (ms)
 9867, 73212.542
 9868, 73220.102
 9869, 73227.201
 9870, 73239.459
 9871, 73245.498
 9872, 73251.470
 9873, 73257.434
 9874, 73269.739
 9875, 73274.874
 9876, 73282.145
 9877, 73287.636
 9878, 73298.558
 9879, 73304.883
 9880, 73310.894
 9881, 73318.243
 9882, 73325.922
 9883, 73338.852
 9884, 73344.835
 9885, 73353.077
 9886, 73359.277
 9887, 73373.136
 9888, 73378.956
 9889, 73386.247
 9890, 73390.392
 9891, 73401.179
 9892, 73407.173
 9893, 73412.949
 9894, 73418.607
 9895, 73425.697
 9896, 73436.742
 9897, 73442.431
 9898, 73448.371
 9899, 73454.880
 9900, 73466.340
 9901, 73472.268
 9902, 73478.633
 9903, 73484.238
 9904, 73491.211
 9905, 73503.810
 9906, 73508.870
 9907, 73515.025
 9908, 73520.673
 9909, 73531.792
 9910, 73537.712
 9911, 73543.601
 9912, 73550.204
 9913, 73557.248
 9914, 73569.925
 9915, 73575.899
 9916, 73582.235
 9917, 73587.942
 9918, 73599.134
 9919, 73605.300
 9920, 73611.888
 9921, 73618.049
 9922, 73624.267
 9923, 73635.869
 9924, 73642.040
 9925, 73648.164
 9926, 73654.955
 9927, 73667.305
 9928, 73679.369
 9929, 73683.280
 9930, 73689.182
 9931, 73701.913
 9932, 73706.839
 9933, 73713.010
 9934, 73718.981
 9935, 73726.064
 9936, 73737.331
 9937, 73743.329
 9938, 73749.151
 9939, 73755.398
 9940, 73768.033
 9941, 73774.053
 9942, 73780.492
 9943, 73785.848
 9944, 73791.516
 9945, 73802.632
 9946, 73808.261
 9947, 73814.087
 9948, 73820.483
 9949, 73831.341
 9950, 73836.976
 9951, 73842.081
 9952, 73849.461
 9953, 73855.972
 9954, 73867.915
 9955, 73875.601
 9956, 73879.222
 9957, 73885.772
 9958, 73890.817
 9959, 73903.023
 9960, 73908.986
 9961, 73912.893
 9962, 73919.759
 9963, 73925.892
 9964, 73938.858
 9965, 73942.869
 9966, 73949.760
 9967, 73955.258
 9968, 73967.483
 9969, 73973.528
 9970, 73979.141
 9971, 73985.107
 9972, 73990.137
 9973, 74001.208
 9974, 74007.034
 9975, 74013.658
 9976, 74018.812
 9977, 74025.934
 9978, 74037.060
 9979, 74042.662
 9980, 74048.398
 9981, 74054.994
 9982, 74065.235
 9983, 74071.005
 9984, 74076.329
 9985, 74083.861
 9986, 74090.547
 9987, 74100.901
 9988, 74106.551
 9989, 74111.845
 9990, 74119.207
 9991, 74126.097
 9992, 74136.853
 9993, 74142.005
 9994, 74149.214
 9995, 74154.999
 9996, 74167.365
 9997, 74172.900
 9998, 74178.450
 9999, 74183.712
10000, 74190.406
10001, 74201.296
10002, 74206.531
10003, 74214.264
10004, 74220.909
10005, 74224.873
10006, 74236.806
10007, 74241.913
10008, 74248.750
10009, 74253.935
10010, 74266.776
10011, 74271.742
10012, 74277.151
10013, 74283.844
10014, 74288.905
10015, 74301.225
10016, 74306.639
10017, 74311.938
10018, 74318.708
10019, 74323.797
10020, 74336.096
10021, 74341.239
10022, 74348.271
10023, 74353.800
10024, 74366.090
10025, 74371.067
10026, 74377.302
10027, 74383.487
10028, 74390.222
10029, 74400.672
10030, 74406.447
10031, 74411.574
10032, 74418.284
10033, 74423.735
10034, 74436.508
10035, 74440.730
10036, 74446.063
10037, 74453.088
10038, 74458.425
10039, 74468.962
10040, 74474.127
10041, 74480.784
10042, 74486.219
10043, 74498.810
10044, 74504.266
10045, 74509.837
10046, 74516.099
10047, 74520.708
10048, 74532.271
10049, 74536.957
10050, 74542.384
10051, 74548.696
10052, 74555.477
10053, 74567.320
10054, 74573.051
10055, 74578.329
10056, 74585.010
10057, 74591.052
10058, 74602.135
10059, 74608.225
10060, 74613.426
10061, 74619.920
10062, 74630.675
10063, 74636.447
10064, 74641.622
10065, 74648.894
10066, 74655.587
10067, 74666.847
10068, 74672.125
10069, 74679.630
10070, 74684.769
10071, 74691.223
10072, 74703.933
10073, 74708.447
10074, 74713.569
10075, 74721.230
10076, 74731.859
10077, 74737.513
10078, 74744.050
10079, 74749.992
10080, 74755.225
10081, 74768.410
10082, 74773.649
10083, 74780.621
10084, 74785.666
10085, 74797.569
10086, 74803.096
10087, 74808.822
10088, 74814.061
10089, 74820.686
10090, 74831.793
10091, 74837.153
10092, 74842.582
10093, 74849.566
10094, 74856.281
10095, 74868.883
10096, 74873.006
10097, 74878.653
10098, 74885.667
10099, 74892.830
10100, 74906.121
10101, 74911.960
10102, 74919.682
10103, 74925.488
10104, 74936.934
10105, 74942.804
10106, 74949.594
10107, 74954.016
10108, 74965.739
10109, 74970.687
10110, 74976.961
10111, 74982.571
10112, 74988.816
10113, 75000.433
10114, 75005.638
10115, 75012.839
10116, 75018.406
10117, 75024.943
10118, 75036.001
10119, 75042.272
10120, 75047.790
10121, 75055.193
10122, 75064.946
10123, 75070.665
10124, 75076.944
10125, 75083.675
10126, 75090.764
10127, 75102.070
10128, 75107.783
10129, 75113.312
10130, 75120.157
10131, 75132.362
10132, 75137.078
10133, 75142.957
10134, 75149.948
10135, 75157.345
10136, 75167.891
10137, 75173.652
10138, 75178.949
10139, 75186.291
10140, 75192.734
10141, 75203.432
10142, 75209.185
10143, 75214.786
10144, 75221.898
10145, 75232.317
10146, 75238.154
10147, 75244.026
10148, 75251.151
10149, 75259.250
10150, 75268.836
10151, 75274.756
10152, 75280.521
10153, 75287.393
10154, 75298.669
10155, 75304.491
10156, 75310.514
10157, 75316.666
10158, 75323.898
10159, 75335.284
10160, 75341.033
10161, 75346.814
10162, 75353.250
10163, 75361.321
10164, 75371.240
10165, 75377.067
10166, 75382.964
10167, 75389.138
10168, 75401.367
10169, 75407.597
10170, 75413.272
10171, 75418.879
10172, 75424.712
10173, 75434.838
10174, 75440.605
10175, 75446.389
10176, 75453.034
10177, 75459.827
10178, 75471.743
10179, 75477.477
10180, 75483.131
10181, 75488.764
10182, 75501.258
10183, 75505.956
10184, 75511.983
10185, 75518.026
10186, 75523.876
10187, 75534.796
10188, 75540.460
10189, 75546.153
10190, 75552.487
10191, 75559.262
10192, 75571.895
10193, 75576.832
10194, 75582.650
10195, 75588.223
10196, 75599.348
10197, 75605.533
10198, 75611.458
10199, 75617.396
10200, 75624.282
10201, 75635.460
10202, 75641.420
10203, 75646.887
10204, 75654.901
10205, 75660.414
10206, 75671.169
10207, 75677.427
10208, 75683.269
10209, 75689.553
10210, 75700.846
10211, 75707.444
10212, 75711.933
10213, 75718.905
10214, 75725.957
10215, 75737.879
10216, 75742.669
10217, 75748.573
10218, 75755.674
10219, 75766.987
10220, 75771.984
10221, 75778.960
10222, 75784.130
10223, 75790.752
10224, 75802.241
10225, 75808.279
10226, 75813.756
10227, 75820.079
10228, 75826.796
10229, 75839.248
10230, 75843.813
10231, 75848.980
10232, 75856.361
10233, 75868.453
10234, 75873.321
10235, 75880.156
10236, 75885.031
10237, 75891.826
10238, 75904.502
10239, 75909.007
10240, 75915.187
10241, 75920.850
10242, 75932.128
10243, 75938.136
10244, 75944.146
10245, 75949.402
10246, 75956.290
10247, 75968.137
10248, 75974.214
10249, 75979.746
10250, 75985.716
10251, 75991.009
10252, 76003.671
10253, 76007.934
10254, 76013.639
10255, 76019.670
10256, 76026.314
10257, 76036.696
10258, 76042.453
10259, 76048.405
10260, 76054.664
10261, 76065.811
10262, 76071.632
10263, 76077.284
10264, 76084.911
10265, 76090.106
10266, 76101.340
10267, 76107.141
10268, 76112.771
10269, 76118.869
10270, 76125.940
10271, 76136.495
10272, 76142.153
10273, 76147.891
10274, 76154.433
10275, 76166.994
10276, 76173.087
10277, 76178.904
10278, 76186.117
10279, 76190.410
10280, 76201.017
10281, 76206.857
10282, 76212.437
10283, 76218.537
10284, 76225.481
10285, 76236.726
10286, 76242.408
10287, 76248.998
10288, 76254.599
10289, 76265.396
10290, 76271.148
10291, 76276.930
10292, 76283.639
10293, 76291.737
10294, 76301.468
10295, 76307.092
10296, 76312.903
10297, 76320.193
10298, 76327.929
10299, 76339.370
10300, 76344.140
10301, 76350.015
10302, 76355.881
10303, 76368.190
10304, 76373.350
10305, 76378.796
10306, 76384.833
10307, 76392.884
10308, 76402.890
10309, 76409.037
10310, 76416.186
10311, 76422.217
10312, 76432.843
10313, 76438.893
10314, 76444.576
10315, 76450.727
10316, 76456.315
10317, 76467.096
10318, 76474.592
10319, 76481.024
10320, 76487.640
10321, 76502.544
10322, 76507.501
10323, 76512.745
10324, 76519.675
10325, 76525.619
10326, 76536.742
10327, 76542.067
10328, 76547.839
10329, 76553.765
10330, 76565.414
10331, 76571.369
10332, 76577.306
10333, 76583.060
10334, 76588.925
10335, 76601.705
10336, 76608.194
10337, 76613.244
10338, 76619.364
10339, 76624.937
10340, 76637.517
10341, 76642.265
10342, 76648.145
10343, 76654.100
10344, 76665.156
10345, 76670.951
10346, 76676.825
10347, 76683.421
10348, 76690.395
10349, 76701.900
10350, 76708.377
10351, 76712.692
10352, 76719.958
10353, 76726.952
10354, 76737.841
10355, 76743.524
10356, 76749.221
10357, 76756.141
10358, 76769.048
10359, 76774.708
10360, 76780.732
10361, 76786.677
10362, 76798.509
10363, 76804.442
10364, 76811.800
10365, 76815.696
10366, 76821.756
10367, 76832.796
10368, 76838.994
10369, 76844.605
10370, 76851.115
10371, 76857.852
10372, 76870.351
10373, 76874.574
10374, 76880.191
10375, 76886.748
10376, 76893.441
10377, 76906.856
10378, 76912.790
10379, 76917.749
10380, 76923.123
10381, 76935.019
10382, 76939.058
10383, 76944.760
10384, 76950.656
10385, 76958.238
10386, 76968.634
10387, 76974.347
10388, 76980.053
10389, 76986.304
10390, 76993.175
10391, 77004.075
10392, 77009.186
10393, 77017.490
10394, 77022.371
10395, 77032.566
10396, 77038.338
10397, 77043.539
10398, 77051.232
10399, 77057.862
10400, 77068.676
10401, 77073.914
10402, 77079.960
10403, 77086.660
10404, 77097.580
10405, 77103.727
10406, 77109.431
10407, 77115.598
10408, 77123.747
10409, 77133.325
10410, 77138.867
10411, 77144.230
10412, 77151.571
10413, 77158.551
10414, 77169.381
10415, 77175.125
10416, 77180.579
10417, 77187.285
10418, 77199.515
10419, 77204.340
10420, 77209.643
10421, 77216.147
10422, 77224.325
10423, 77234.165
10424, 77239.909
10425, 77246.068
10426, 77252.085
10427, 77258.987
10428, 77269.886
10429, 77275.638
10430, 77280.939
10431, 77287.751
10432, 77298.467
10433, 77304.459
10434, 77310.274
10435, 77316.519
10436, 77325.096
10437, 77336.591
10438, 77343.491
10439, 77348.937
10440, 77354.059
10441, 77366.436
10442, 77371.409
10443, 77377.050
10444, 77382.912
10445, 77389.032
10446, 77400.077
10447, 77405.952
10448, 77410.949
10449, 77418.331
10450, 77426.436
10451, 77454.517
10452, 77467.055
10453, 77472.056
10454, 77478.067
10455, 77483.838
10456, 77489.704
10457, 77502.590
10458, 77508.552
10459, 77514.438
10460, 77519.928
10461, 77533.027
10462, 77537.577
10463, 77543.443
10464, 77548.973
10465, 77554.663
10466, 77566.440
10467, 77572.124
10468, 77577.797
10469, 77583.856
10470, 77589.540
10471, 77600.545
10472, 77606.078
10473, 77612.030
10474, 77617.919
10475, 77624.602
10476, 77637.419
10477, 77642.114
10478, 77647.924
10479, 77661.590
10480, 77665.297
10481, 77671.105
10482, 77677.172
10483, 77684.513
10484, 77691.243
10485, 77703.092
10486, 77708.847
10487, 77715.133
10488, 77720.840
10489, 77731.560
10490, 77738.888
10491, 77743.822
10492, 77749.577
10493, 77755.255
10494, 77766.891
10495, 77772.604
10496, 77778.704
10497, 77784.735
10498, 77790.258
10499, 77803.021
10500, 77808.856
10501, 77814.529
10502, 77820.011
10503, 77831.009
10504, 77836.654
10505, 77842.190
10506, 77848.247
10507, 77854.340
10508, 77866.474
10509, 77871.366
10510, 77876.497
10511, 77883.617
10512, 77889.998
10513, 77902.096
10514, 77906.603
10515, 77912.018
10516, 77918.286
10517, 77925.628
10518, 77935.950
10519, 77941.680
10520, 77947.369
10521, 77953.344
10522, 77964.314
10523, 77970.905
10524, 77976.683
10525, 77981.949
10526, 77988.875
10527, 77999.007
10528, 78004.988
10529, 78010.655
10530, 78016.628
10531, 78023.526
10532, 78035.928
10533, 78041.363
10534, 78048.708
10535, 78055.075
10536, 78065.427
10537, 78071.068
10538, 78076.548
10539, 78082.377
10540, 78088.063
10541, 78098.495
10542, 78104.540
10543, 78110.154
10544, 78115.421
10545, 78122.716
10546, 78134.272
10547, 78139.094
10548, 78144.778
10549, 78150.508
10550, 78157.315
10551, 78170.313
10552, 78176.366
10553, 78182.479
10554, 78188.066
10555, 78198.361
10556, 78204.620
10557, 78209.827
10558, 78215.789
10559, 78221.259
10560, 78231.928
10561, 78237.867
10562, 78243.126
10563, 78249.844
10564, 78255.496
10565, 78266.293
10566, 78272.079
10567, 78277.441
10568, 78283.810
10569, 78290.174
10570, 78301.218
10571, 78306.547
10572, 78313.589
10573, 78319.706
10574, 78325.359
10575, 78339.387
10576, 78343.736
10577, 78349.331
10578, 78354.816
10579, 78366.282
10580, 78372.202
10581, 78377.543
10582, 78383.224
10583, 78388.687
10584, 78401.202
10585, 78405.984
10586, 78411.969
10587, 78416.869
10588, 78424.284
10589, 78435.070
10590, 78442.041
10591, 78447.493
10592, 78453.345
10593, 78463.867
10594, 78469.522
10595, 78475.110
10596, 78482.372
10597, 78489.507
10598, 78500.491
10599, 78506.434
10600, 78512.090
10601, 78518.629
10602, 78526.003
10603, 78536.730
10604, 78542.541
10605, 78548.319
10606, 78554.024
10607, 78568.943
10608, 78573.230
10609, 78579.022
10610, 78585.095
10611, 78590.658
10612, 78601.728
10613, 78607.742
10614, 78613.323
10615, 78619.469
10616, 78626.577
10617, 78637.193
10618, 78642.397
10619, 78649.479
10620, 78655.744
10621, 78665.963
10622, 78671.724
10623, 78677.936
10624, 78685.004
10625, 78691.956
10626, 78702.916
10627, 78708.756
10628, 78714.578
10629, 78720.892
10630, 78732.703
10631, 78737.485
10632, 78743.191
10633, 78750.010
10634, 78757.146
10635, 78767.512
10636, 78773.224
10637, 78779.117
10638, 78787.011
10639, 78793.042
10640, 78803.269
10641, 78808.503
10642, 78815.355
10643, 78822.224
10644, 78832.492
10645, 78837.976
10646, 78844.014
10647, 78851.248
10648, 78858.368
10649, 78870.297
10650, 78875.132
10651, 78880.854
10652, 78887.351
10653, 78899.335
10654, 78903.582
10655, 78909.404
10656, 78916.323
10657, 78923.642
10658, 78933.895
10659, 78939.789
10660, 78945.738
10661, 78952.439
10662, 78959.515
10663, 78970.931
10664, 78976.488
10665, 78981.815
10666, 78988.451
10667, 78999.872
10668, 79005.932
10669, 79011.796
10670, 79017.718
10671, 79024.286
10672, 79034.627
10673, 79040.429
10674, 79046.332
10675, 79053.733
10676, 79064.816
10677, 79070.467
10678, 79076.144
10679, 79083.326
10680, 79090.941
10681, 79102.083
10682, 79108.320
10683, 79114.446
10684, 79120.269
10685, 79131.084
10686, 79137.436
10687, 79143.007
10688, 79150.366
10689, 79157.704
10690, 79169.892
10691, 79175.520
10692, 79181.258
10693, 79187.324
10694, 79198.400
10695, 79204.379
10696, 79210.053
10697, 79217.301
10698, 79224.714
10699, 79235.165
10700, 79240.977
10701, 79248.467
10702, 79254.386
10703, 79264.910
10704, 79270.778
10705, 79277.010
10706, 79284.391
10707, 79291.534
10708, 79302.756
10709, 79308.697
10710, 79314.528
10711, 79321.250
10712, 79333.137
10713, 79337.686
10714, 79343.755
10715, 79350.904
10716, 79358.390
10717, 79369.482
10718, 79375.540
10719, 79381.099
10720, 79388.001
10721, 79398.473
10722, 79404.488
10723, 79410.578
10724, 79417.821
10725, 79425.862
10726, 79437.428
10727, 79443.323
10728, 79449.020
10729, 79454.961
10730, 79465.959
10731, 79471.681
10732, 79477.497
10733, 79484.756
10734, 79491.987
10735, 79503.016
10736, 79508.637
10737, 79514.555
10738, 79521.723
10739, 79532.743
10740, 79538.590
10741, 79544.568
10742, 79551.650
10743, 79559.354
10744, 79570.565
10745, 79576.422
10746, 79582.393
10747, 79589.188
10748, 79603.551
10749, 79610.647
10750, 79617.322
10751, 79623.998
10752, 79635.565
10753, 79640.995
10754, 79646.756
10755, 79652.598
10756, 79658.368
10757, 79669.525
10758, 79675.522
10759, 79680.978
10760, 79687.371
10761, 79699.437
10762, 79704.098
10763, 79709.668
10764, 79717.448
10765, 79724.352
10766, 79735.154
10767, 79740.851
10768, 79746.532
10769, 79752.809
10770, 79759.899
10771, 79771.406
10772, 79777.253
10773, 79783.029
10774, 79788.866
10775, 79800.401
10776, 79805.524
10777, 79811.286
10778, 79817.853
10779, 79825.057
10780, 79836.100
10781, 79841.956
10782, 79847.889
10783, 79853.962
10784, 79867.375
10785, 79871.297
10786, 79877.026
10787, 79883.245
10788, 79890.356
10789, 79902.494
10790, 79906.918
10791, 79912.090
10792, 79919.918
10793, 79926.705
10794, 79938.994
10795, 79943.461
10796, 79949.224
10797, 79955.952
10798, 79968.888
10799, 79974.208
10800, 79980.536
10801, 79986.399
10802, 79991.728
10803, 80003.321
10804, 80009.126
10805, 80014.376
10806, 80021.173
10807, 80031.960
10808, 80037.767
10809, 80043.484
10810, 80049.170
10811, 80056.250
10812, 80067.359
10813, 80073.100
10814, 80078.903
10815, 80085.228
10816, 80092.348
10817, 80103.407
10818, 80109.324
10819, 80114.924
10820, 80121.160
10821, 80132.604
10822, 80138.353
10823, 80143.659
10824, 80150.711
10825, 80157.359
10826, 80169.811
10827, 80175.222
10828, 80181.082
10829, 80186.471
10830, 80198.262
10831, 80203.779
10832, 80210.628
10833, 80216.583
10834, 80222.251
10835, 80233.132
10836, 80239.211
10837, 80244.940
10838, 80251.081
10839, 80258.131
10840, 80269.039
10841, 80274.756
10842, 80280.462
10843, 80286.676
10844, 80298.181
10845, 80304.621
10846, 80310.200
10847, 80316.046
10848, 80323.234
10849, 80336.612
10850, 80341.821
10851, 80347.561
10852, 80352.714
10853, 80366.972
10854, 80372.802
10855, 80379.019
10856, 80384.828
10857, 80390.214
10858, 80401.543
10859, 80406.852
10860, 80412.532
10861, 80418.332
10862, 80425.645
10863, 80436.163
10864, 80441.824
10865, 80447.356
10866, 80455.033
10867, 80465.000
10868, 80472.163
10869, 80478.362
10870, 80484.541
10871, 80490.491
10872, 80500.991
10873, 80506.634
10874, 80511.956
10875, 80519.360
10876, 80526.349
10877, 80538.968
10878, 80543.847
10879, 80549.320
10880, 80554.956
10881, 80568.127
10882, 80573.762
10883, 80579.202
10884, 80584.425
10885, 80591.555
10886, 80602.273
10887, 80608.425
10888, 80614.333
10889, 80620.518
10890, 80632.829
10891, 80639.408
10892, 80646.859
10893, 80652.566
10894, 80658.177
10895, 80670.012
10896, 80675.943
10897, 80681.781
10898, 80687.609
10899, 80700.109
10900, 80705.994
10901, 80712.244
10902, 80718.001
10903, 80723.645
10904, 80735.730
10905, 80741.661
10906, 80747.684
10907, 80753.296
10908, 80766.006
10909, 80771.599
10910, 80777.190
10911, 80783.073
10912, 80789.155
10913, 80801.346
10914, 80808.677
10915, 80813.627
10916, 80819.553
10917, 80825.771
10918, 80836.932
10919, 80842.981
10920, 80848.990
10921, 80854.726
10922, 80867.829
10923, 80872.509
10924, 80878.414
10925, 80884.131
10926, 80891.370
10927, 80905.307
10928, 80910.580
10929, 80915.293
10930, 80920.968
10931, 80933.032
10932, 80938.849
10933, 80944.722
10934, 80950.604
10935, 80957.224
10936, 80974.501
10937, 80977.538
10938, 80983.779
10939, 80989.508
10940, 81001.284
10941, 81007.394
10942, 81013.457
10943, 81019.650
10944, 81025.991
10945, 81037.356
10946, 81042.943
10947, 81049.339
10948, 81055.230
10949, 81067.566
10950, 81073.422
10951, 81079.513
10952, 81086.228
10953, 81091.845
10954, 81104.462
10955, 81110.585
10956, 81116.641
10957, 81122.578
10958, 81136.021
10959, 81140.603
10960, 81146.291
10961, 81152.591
10962, 81159.458
10963, 81177.151
10964, 81182.574
10965, 81188.895
10966, 81199.994
10967, 81206.015
10968, 81212.034
10969, 81217.910
10970, 81223.779
10971, 81235.771
10972, 81241.845
10973, 81247.827
10974, 81253.791
10975, 81265.258
10976, 81271.142
10977, 81277.152
10978, 81283.187
10979, 81289.368
10980, 81300.768
10981, 81306.812
10982, 81312.968
10983, 81319.069
10984, 81324.824
10985, 81336.975
10986, 81343.182
10987, 81349.080
10988, 81354.913
10989, 81367.395
10990, 81374.308
10991, 81379.045
10992, 81385.082
10993, 81390.964
10994, 81405.662
10995, 81409.745
10996, 81415.894
10997, 81422.190
10998, 81434.545
10999, 81439.698
11000, 81446.165
11001, 81451.079
11002, 81457.040
11003, 81468.250
11004, 81474.267
11005, 81480.057
11006, 81485.905
11007, 81491.841
11008, 81504.117
11009, 81510.112
11010, 81516.046
11011, 81521.368
11012, 81532.625
11013, 81538.367
11014, 81544.639
11015, 81550.703
11016, 81556.563
11017, 81569.895
11018, 81574.202
11019, 81580.252
11020, 81586.176
11021, 81592.039
11022, 81604.470
11023, 81611.459
11024, 81616.976
11025, 81623.632
11026, 81634.383
11027, 81640.772
11028, 81647.115
11029, 81654.220
11030, 81667.457
11031, 81673.566
11032, 81679.658
11033, 81686.057
11034, 81692.014
11035, 81704.949
11036, 81711.406
11037, 81717.475
11038, 81723.789
11039, 81738.782
11040, 81743.741
11041, 81750.702
11042, 81757.177
11043, 81769.777
11044, 81776.411
11045, 81782.661
11046, 81788.914
11047, 81801.235
11048, 81807.505
11049, 81813.426
11050, 81819.733
11051, 81825.734
11052, 81838.935
11053, 81846.327
11054, 81851.986
11055, 81858.149
11056, 81871.736
11057, 81877.055
11058, 81882.723
11059, 81889.240
11060, 81904.345
11061, 81908.916
11062, 81915.080
11063, 81920.884
11064, 81932.036
11065, 81937.995
11066, 81944.311
11067, 81950.738
11068, 81956.687
11069, 81969.205
11070, 81975.352
11071, 81981.075
11072, 81987.384
11073, 81999.032
11074, 82005.276
11075, 82011.558
11076, 82017.509
11077, 82023.878
11078, 82035.697
11079, 82041.807
11080, 82047.930
11081, 82055.580
11082, 82071.088
11083, 82076.790
11084, 82084.234
11085, 82089.177
11086, 82101.160
11087, 82112.468
11088, 82117.288
11089, 82123.029
11090, 82135.858
11091, 82142.302
11092, 82148.542
11093, 82155.042
11094, 82168.414
11095, 82174.750
11096, 82180.804
11097, 82187.069
11098, 82201.359
11099, 82207.096
11100, 82213.543
11101, 82219.385
11102, 82226.560
11103, 82239.594
11104, 82246.035
11105, 82251.873
11106, 82257.687
11107, 82270.209
11108, 82277.769
11109, 82282.857
11110, 82289.580
11111, 82303.036
11112, 82309.667
11113, 82316.667
11114, 82322.780
11115, 82338.151
11116, 82343.398
11117, 82350.010
11118, 82357.484
11119, 82369.748
11120, 82376.536
11121, 82384.507
11122, 82392.558
11123, 82405.648
11124, 82411.620
11125, 82418.113
11126, 82424.200
11127, 82436.097
11128, 82442.458
11129, 82449.151
11130, 82455.391
11131, 82466.913
11132, 82473.201
11133, 82480.018
11134, 82486.742
11135, 82492.312
11136, 82507.837
11137, 82514.461
11138, 82520.321
11139, 82526.744
11140, 82538.723
11141, 82545.163
11142, 82551.290
11143, 82557.229
11144, 82569.437
11145, 82575.863
11146, 82581.763
11147, 82587.691
11148, 82599.624
11149, 82605.733
11150, 82611.972
11151, 82617.941
11152, 82624.139
11153, 82635.751
11154, 82642.058
11155, 82647.958
11156, 82654.101
11157, 82667.134
11158, 82673.384
11159, 82679.437
11160, 82686.051
11161, 82691.675
11162, 82704.579
11163, 82711.044
11164, 82719.339
11165, 82725.534
11166, 82739.658
11167, 82747.302
11168, 82754.215
11169, 82766.775
11170, 82773.190
11171, 82779.763
11172, 82785.711
11173, 82791.877
11174, 82805.683
11175, 82812.325
11176, 82818.630
11177, 82824.820
11178, 82837.033
11179, 82843.671
11180, 82849.818
11181, 82855.876
11182, 82869.070
11183, 82874.657
11184, 82881.071
11185, 82887.400
11186, 82901.082
11187, 82906.033
11188, 82912.811
11189, 82919.203
11190, 82925.351
11191, 82938.295
11192, 82943.928
11193, 82950.016
11194, 82956.996
11195, 82969.060
11196, 82975.469
11197, 82981.377
11198, 82987.346
11199, 82999.352
11200, 83007.165
11201, 83012.512
11202, 83018.694
11203, 83025.192
11204, 83037.021
11205, 83043.091
11206, 83049.331
11207, 83055.271
11208, 83067.044
11209, 83073.088
11210, 83079.392
11211, 83086.060
11212, 83092.446
11213, 83104.868
11214, 83111.627
11215, 83117.950
11216, 83123.821
11217, 83137.457
11218, 83143.775
11219, 83150.026
11220, 83156.411
11221, 83170.921
11222, 83177.483
11223, 83183.890
11224, 83189.741
11225, 83202.166
11226, 83208.556
11227, 83215.222
11228, 83221.595
11229, 83233.887
11230, 83240.118
11231, 83247.092
11232, 83253.908
11233, 83259.869
11234, 83272.600
11235, 83279.390
11236, 83286.107
11237, 83291.802
11238, 83303.654
11239, 83310.548
11240, 83317.264
11241, 83323.324
11242, 83335.496
11243, 83342.158
11244, 83348.811
11245, 83355.275
11246, 83367.801
11247, 83374.276
11248, 83380.706
11249, 83387.003
11250, 83393.370
11251, 83409.227
11252, 83412.672
11253, 83419.262
11254, 83425.850
11255, 83439.254
11256, 83445.852
11257, 83451.945
11258, 83458.269
11259, 83472.090
11260, 83478.500
11261, 83485.221
11262, 83490.993
11263, 83502.894
11264, 83509.233
11265, 83515.613
11266, 83521.571
11267, 83534.786
11268, 83540.512
11269, 83547.135
11270, 83553.673
11271, 83560.152
11272, 83571.972
11273, 83578.144
11274, 83584.358
11275, 83590.702
11276, 83602.936
11277, 83609.268
11278, 83615.619
11279, 83621.557
11280, 83634.586
11281, 83641.237
11282, 83647.888
11283, 83654.082
11284, 83666.233
11285, 83673.739
11286, 83680.173
11287, 83686.682
11288, 83693.096
11289, 83705.481
11290, 83712.052
11291, 83718.478
11292, 83724.364
11293, 83736.333
11294, 83743.018
11295, 83750.683
11296, 83755.542
11297, 83768.112
11298, 83774.676
11299, 83780.799
11300, 83787.103
11301, 83793.359
11302, 83805.030
11303, 83812.326
11304, 83819.267
11305, 83825.406
11306, 83837.422
11307, 83843.869
11308, 83850.149
11309, 83856.450
11310, 83870.048
11311, 83875.053
11312, 83881.465
11313, 83887.250
11314, 83901.153
11315, 83906.145
11316, 83912.548
11317, 83919.317
11318, 83926.448
11319, 83938.968
11320, 83945.359
11321, 83951.602
11322, 83957.625
11323, 83969.650
11324, 83975.763
11325, 83981.605
11326, 83987.656
11327, 83999.465
11328, 84006.012
11329, 84012.278
11330, 84018.861
11331, 84025.474
11332, 84037.614
11333, 84043.806
11334, 84049.485
11335, 84055.473
11336, 84068.071
11337, 84074.144
11338, 84081.062
11339, 84087.122
11340, 84093.031
11341, 84106.249
11342, 84113.216
11343, 84119.140
11344, 84125.259
11345, 84138.596
11346, 84143.760
11347, 84149.893
11348, 84156.643
11349, 84170.235
11350, 84176.458
11351, 84182.596
11352, 84188.745
11353, 84200.934
11354, 84206.893
11355, 84213.651
11356, 84219.789
11357, 84225.741
11358, 84237.450
11359, 84244.147
11360, 84250.177
11361, 84256.161
11362, 84269.766
11363, 84276.940
11364, 84284.113
11365, 84291.564
11366, 84305.529
11367, 84312.701
11368, 84320.666
11369, 84333.294
11370, 84339.274
11371, 84345.425
11372, 84351.753
11373, 84357.945
11374, 84370.549
11375, 84377.304
11376, 84384.560
11377, 84389.607
11378, 84401.551
11379, 84407.999
11380, 84415.124
11381, 84421.023
11382, 84432.941
11383, 84439.512
11384, 84446.243
11385, 84452.090
11386, 84458.226
11387, 84470.291
11388, 84476.052
11389, 84482.343
11390, 84488.351
11391, 84500.409
11392, 84506.402
11393, 84513.119
11394, 84519.005
11395, 84525.278
11396, 84539.479
11397, 84546.032
11398, 84551.996
11399, 84558.755
11400, 84570.878
11401, 84576.724
11402, 84582.982
11403, 84589.293
11404, 84602.365
11405, 84607.858
