Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.546997,7.807,8.661,0.022,16.402,16.402
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.559061,12.064,8.684,0.017,13.022,13.022
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.565562,6.501,8.648,0.025,15.169,15.169
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.573025,7.463,9.019,0.014,16.725,16.725
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.581896,8.871,8.582,0.013,16.437,16.437
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.594087,12.191,8.595,0.017,12.841,12.841
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.600565,6.478,8.595,0.017,14.958,14.958
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.607854,7.290,8.606,0.016,16.275,16.275
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.616442,8.588,8.595,0.014,16.282,16.282
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.628080,11.637,8.631,0.026,13.276,13.276
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.634369,6.289,8.657,0.016,15.644,15.644
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.642378,8.009,8.609,0.014,16.244,16.244
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.650957,8.579,8.614,0.014,16.279,16.279
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.663625,12.668,8.598,0.018,12.210,12.210
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.670075,6.451,8.666,0.026,14.425,14.425
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.676865,6.790,8.620,0.014,16.255,16.255
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.690223,13.357,8.574,0.018,11.472,11.472
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.696460,6.238,8.785,0.016,14.019,14.019
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.702992,6.531,8.383,0.014,15.870,15.870
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.711396,8.404,8.350,0.015,15.816,15.816
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.723170,11.774,8.457,0.017,12.500,12.500
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.729700,6.530,8.410,0.016,14.379,14.379
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.736590,6.890,8.372,0.015,15.861,15.861
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.744983,8.392,8.352,0.015,15.821,15.821
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.756481,11.499,8.459,0.016,12.781,12.781
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.762819,6.338,8.428,0.016,14.870,14.870
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.770186,7.366,8.446,0.014,15.950,15.950
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.778634,8.449,8.447,0.014,15.948,15.948
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.790571,11.937,8.445,0.018,12.456,12.456
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.796925,6.354,8.812,0.015,14.915,14.915
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.804304,7.379,8.461,0.013,15.997,15.997
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.812835,8.531,8.441,0.013,15.907,15.907
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.824812,11.977,8.468,0.018,12.397,12.397
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.832070,7.258,8.471,0.025,13.611,13.611
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.838405,6.335,8.488,0.015,15.763,15.763
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.846625,8.219,8.429,0.013,15.973,15.973
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.858461,11.837,8.501,0.018,12.637,12.637
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.864603,6.142,8.071,0.017,14.566,14.566
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.872001,7.397,8.059,0.015,15.228,15.228
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.880040,8.040,8.036,0.014,15.225,15.225
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.892365,12.325,8.050,0.017,10.950,10.950
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.898755,6.389,8.373,0.016,12.933,12.933
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.905115,6.360,8.090,0.015,14.663,14.663
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.912658,7.543,8.090,0.015,15.210,15.210
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.924559,11.902,8.041,0.016,11.350,11.350
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.931511,6.952,8.059,0.017,12.457,12.457
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.938480,6.969,8.183,0.026,13.671,13.671
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.946176,7.696,8.060,0.015,14.035,14.035
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.958797,12.621,8.081,0.017,9.494,9.494
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.964945,6.147,8.047,0.018,11.394,11.394
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.971619,6.674,8.065,0.017,12.784,12.784
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.977742,6.122,8.067,0.026,14.729,14.729
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.990103,12.361,8.003,0.030,10.371,10.371
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,24.996574,6.471,8.309,0.015,12.208,12.208
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.003346,6.773,8.009,0.016,13.445,13.445
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.009750,6.403,7.970,0.015,15.012,15.012
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.022681,12.931,8.013,0.017,10.094,10.094
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.029284,6.603,8.059,0.016,11.550,11.550
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.035298,6.014,8.047,0.016,13.583,13.583
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.041700,6.402,8.134,0.015,15.315,15.315
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.049745,8.045,8.021,0.014,15.291,15.291
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.061777,12.032,8.007,0.017,11.267,11.267
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.068070,6.293,8.036,0.016,13.009,13.009
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.074057,5.986,8.081,0.014,15.103,15.103
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.081983,7.926,8.100,0.015,15.277,15.277
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.095043,13.060,8.336,0.026,10.553,10.553
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.102042,6.999,8.053,0.026,11.606,11.606
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.108266,6.224,8.056,0.016,13.438,13.438
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.115499,7.233,8.423,0.024,14.629,14.629
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.127708,12.209,8.428,0.026,10.847,10.847
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.133897,6.188,8.470,0.025,13.129,13.129
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.140325,6.429,8.514,0.015,15.214,15.214
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.148131,7.805,8.395,0.015,15.803,15.803
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.159996,11.866,8.461,0.016,12.398,12.398
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.166238,6.241,8.492,0.026,14.649,14.649
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.173364,7.126,8.430,0.013,15.952,15.952
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.181839,8.476,8.438,0.013,15.914,15.914
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.195155,13.316,8.836,0.017,11.435,11.435
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.202080,6.925,8.439,0.018,12.949,12.949
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.208505,6.425,8.120,0.025,14.644,14.644
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.215924,7.419,8.049,0.013,15.274,15.274
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.228262,12.337,7.983,0.017,10.919,10.919
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.234415,6.153,8.125,0.026,12.890,12.890
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.240782,6.367,8.021,0.025,14.544,14.544
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.248292,7.510,8.000,0.014,15.034,15.034
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.260366,12.074,8.020,0.016,10.980,10.980
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.267208,6.842,8.051,0.017,12.189,12.189
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.273540,6.332,8.103,0.016,13.959,13.959
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.280340,6.800,8.071,0.014,15.231,15.231
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.293998,13.658,8.092,0.022,9.664,9.664
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.306858,12.859,11.266,0.032,8.071,8.071
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.313226,6.368,8.094,0.025,9.797,9.797
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.324890,11.664,9.784,0.042,7.916,7.916
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.331776,6.886,8.076,0.016,9.106,9.106
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.337913,6.137,8.104,0.019,11.073,11.073
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.344506,6.593,8.087,0.017,12.567,12.567
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.356566,12.060,8.097,0.016,8.604,8.604
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.362764,6.198,8.122,0.028,10.528,10.528
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.369183,6.419,8.160,0.025,12.269,12.269
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.375495,6.312,8.111,0.025,14.068,14.068
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.382601,7.106,8.138,0.015,15.100,15.100
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.395274,12.673,8.391,0.017,10.819,10.819
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.401907,6.633,8.090,0.017,12.276,12.276
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.408175,6.269,8.104,0.017,14.112,14.112
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.415089,6.914,8.084,0.015,15.281,15.281
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.426728,11.639,8.144,0.018,11.787,11.787
dota2.exe,7124,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,25.433059,6.331,8.069,0.016,13.525,13.525
