Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.565595,12.778,16.694,0.000,0.005,45.980
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.578791,13.196,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.592038,13.247,16.679,0.000,0.005,36.216
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.605105,13.067,16.701,0.000,0.005,39.851
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.618348,13.243,16.664,0.000,0.005,43.271
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.631119,12.771,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.644732,13.613,16.701,0.000,0.005,33.588
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.657966,13.234,16.676,0.000,0.005,37.029
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.671169,13.203,16.693,0.000,0.005,40.519
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.684313,13.144,16.686,0.000,0.005,44.061
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.697344,13.031,0.000,0.000,0.015,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.710552,13.208,16.656,0.000,0.005,34.478
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.723755,13.203,16.694,0.000,0.005,37.969
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.737082,13.327,16.690,0.000,0.005,41.332
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.750679,13.597,16.677,0.000,0.005,44.412
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.763522,12.842,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.776802,13.280,16.683,0.000,0.005,34.972
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.789887,13.085,16.678,0.000,0.005,38.565
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.803064,13.177,16.705,0.000,0.005,42.092
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.816361,13.297,16.665,0.000,0.005,45.460
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.829223,12.861,0.000,0.000,0.006,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.842479,13.256,16.722,0.000,0.006,36.065
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.856031,13.553,16.650,0.000,0.005,39.162
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.869362,13.330,16.671,0.000,0.006,42.502
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.882131,12.769,16.688,0.000,0.005,46.421
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.895613,13.482,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.908868,13.255,16.716,0.000,0.006,36.400
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.921872,13.003,16.668,0.000,0.005,40.065
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.934977,13.105,16.673,0.000,0.005,43.632
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,0.948348,13.371,0.000,0.000,0.005,0.000
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.961775,13.427,16.679,0.000,0.007,33.513
DOOMx64vk.exe,708,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.975099,13.324,16.714,0.000,0.005,36.903
