Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.541497,19.838,19.028,0.012,18.903,18.903
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.560494,18.997,18.713,0.025,18.619,18.619
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.579235,18.741,18.652,0.015,18.531,18.531
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.597853,18.619,18.191,0.026,18.103,18.103
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.616082,18.229,18.838,0.040,18.712,18.712
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.634818,18.736,18.281,0.009,18.257,18.257
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.653210,18.392,17.768,0.022,17.634,17.634
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.671070,17.860,17.779,0.013,17.552,17.552
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.688817,17.747,17.528,0.014,17.333,17.333
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.706271,17.454,17.390,0.022,17.269,17.269
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.723680,17.409,17.909,0.017,17.770,17.770
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.741577,17.897,17.452,0.009,17.324,17.324
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.759165,17.587,17.475,0.017,17.212,17.212
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.776490,17.325,17.442,0.017,17.329,17.329
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.793955,17.465,17.365,0.013,17.229,17.229
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.811302,17.347,17.350,0.026,17.232,17.232
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.828646,17.344,17.360,0.015,17.248,17.248
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.845982,17.336,17.863,0.019,17.776,17.776
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.863897,17.915,17.546,0.014,17.407,17.407
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.881436,17.539,17.671,0.022,17.539,17.539
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.899081,17.645,17.565,0.014,17.459,17.459
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.916673,17.592,17.622,0.024,17.489,17.489
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.934246,17.573,18.333,0.023,18.249,18.249
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.952602,18.356,17.738,0.017,17.631,17.631
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.970316,17.713,17.688,0.013,17.606,17.606
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,209.988086,17.771,17.491,0.023,17.326,17.326
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.005520,17.434,17.428,0.014,17.321,17.321
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.023280,17.760,17.362,0.014,16.923,16.923
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.040332,17.052,18.050,0.015,17.921,17.921
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.058447,18.116,17.389,0.014,17.193,17.193
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.075730,17.283,17.218,0.036,17.129,17.129
