Frame, Time (ms)
 3047, 30232.572
 3048, 30238.307
 3049, 30247.488
 3050, 30262.363
 3051, 30267.770
 3052, 30276.288
 3053, 30285.078
 3054, 30301.102
 3055, 30306.150
 3056, 30315.105
 3057, 30331.419
 3058, 30337.191
 3059, 30346.428
 3060, 30360.567
 3061, 30366.684
 3062, 30374.772
 3063, 30383.415
 3064, 30398.873
 3065, 30404.456
 3066, 30413.055
 3067, 30428.088
 3068, 30433.655
 3069, 30442.093
 3070, 30450.680
 3071, 30467.101
 3072, 30472.387
 3073, 30481.142
 3074, 30497.045
 3075, 30502.584
 3076, 30511.692
 3077, 30519.305
 3078, 30537.553
 3079, 30540.917
 3080, 30549.656
 3081, 30566.410
 3082, 30570.257
 3083, 30579.030
 3084, 30595.608
 3085, 30600.778
 3086, 30610.269
 3087, 30618.304
 3088, 30633.423
 3089, 30638.934
 3090, 30646.898
 3091, 30663.443
 3092, 30668.728
 3093, 30677.160
 3094, 30685.954
 3095, 30699.671
 3096, 30704.983
 3097, 30713.775
 3098, 30729.443
 3099, 30735.243
 3100, 30742.939
 3101, 30751.215
 3102, 30767.814
 3103, 30772.879
 3104, 30782.416
 3105, 30798.412
 3106, 30803.717
 3107, 30812.517
 3108, 30828.522
 3109, 30833.970
 3110, 30842.593
 3111, 30855.490
 3112, 30866.718
 3113, 30872.261
 3114, 30881.016
 3115, 30899.704
 3116, 30905.115
 3117, 30913.932
 3118, 30931.243
 3119, 30938.878
 3120, 30946.504
 3121, 30962.078
 3122, 30967.794
 3123, 30976.670
 3124, 30985.072
 3125, 30999.748
 3126, 31005.519
 3127, 31014.385
 3128, 31030.660
 3129, 31036.591
 3130, 31045.464
 3131, 31053.768
 3132, 31067.933
 3133, 31073.080
 3134, 31083.247
 3135, 31097.149
 3136, 31102.937
 3137, 31112.270
 3138, 31120.215
 3139, 31135.019
 3140, 31140.364
 3141, 31149.315
 3142, 31166.627
 3143, 31170.840
 3144, 31179.752
 3145, 31194.855
 3146, 31200.108
 3147, 31208.687
 3148, 31217.466
 3149, 31232.432
 3150, 31237.930
 3151, 31247.468
 3152, 31262.393
 3153, 31267.872
 3154, 31276.449
 3155, 31285.071
 3156, 31303.437
 3157, 31308.926
 3158, 31317.692
 3159, 31334.336
 3160, 31339.855
 3161, 31348.629
 3162, 31365.112
 3163, 31370.702
 3164, 31379.789
 3165, 31395.748
 3166, 31400.427
 3167, 31409.073
 3168, 31417.933
 3169, 31432.940
 3170, 31438.426
 3171, 31447.492
 3172, 31460.948
 3173, 31466.580
 3174, 31475.565
 3175, 31483.530
 3176, 31499.035
 3177, 31504.718
 3178, 31513.660
 3179, 31530.087
 3180, 31534.377
 3181, 31542.813
 3182, 31551.713
 3183, 31567.537
 3184, 31572.634
 3185, 31582.650
 3186, 31597.938
 3187, 31603.780
 3188, 31612.162
 3189, 31629.738
 3190, 31635.987
 3191, 31645.809
 3192, 31653.438
 3193, 31667.142
 3194, 31672.310
 3195, 31680.948
 3196, 31695.819
 3197, 31701.066
 3198, 31710.248
 3199, 31718.282
 3200, 31735.440
 3201, 31740.731
 3202, 31749.580
 3203, 31767.165
 3204, 31771.201
 3205, 31780.225
 3206, 31795.067
 3207, 31800.545
 3208, 31809.379
 3209, 31817.346
 3210, 31833.744
 3211, 31838.742
 3212, 31847.552
 3213, 31863.315
 3214, 31868.865
 3215, 31877.908
 3216, 31885.898
 3217, 31902.003
 3218, 31907.232
 3219, 31916.154
 3220, 31932.945
 3221, 31938.318
 3222, 31947.178
 3223, 31963.285
 3224, 31968.666
 3225, 31977.627
 3226, 31986.922
 3227, 32001.883
 3228, 32007.156
 3229, 32016.378
 3230, 32031.793
 3231, 32037.505
 3232, 32047.468
 3233, 32062.358
 3234, 32067.793
 3235, 32076.943
 3236, 32085.632
 3237, 32100.035
 3238, 32106.019
 3239, 32114.381
 3240, 32129.782
 3241, 32135.301
 3242, 32143.693
 3243, 32152.738
 3244, 32167.568
 3245, 32172.891
 3246, 32181.888
 3247, 32198.462
 3248, 32204.263
 3249, 32212.959
 3250, 32228.284
 3251, 32234.112
 3252, 32242.890
 3253, 32251.812
 3254, 32266.814
 3255, 32272.139
 3256, 32280.827
 3257, 32297.204
 3258, 32302.266
 3259, 32311.119
 3260, 32319.960
 3261, 32337.199
 3262, 32342.659
 3263, 32351.476
 3264, 32369.856
 3265, 32373.946
 3266, 32382.444
 3267, 32397.779
 3268, 32402.756
 3269, 32412.052
 3270, 32420.234
 3271, 32436.772
 3272, 32441.833
 3273, 32451.982
 3274, 32467.111
 3275, 32472.609
 3276, 32481.025
 3277, 32496.052
 3278, 32501.424
 3279, 32510.767
 3280, 32519.115
 3281, 32537.680
 3282, 32541.682
 3283, 32551.496
 3284, 32566.607
 3285, 32572.030
 3286, 32580.086
 3287, 32595.814
 3288, 32601.610
 3289, 32609.746
 3290, 32618.775
 3291, 32633.066
 3292, 32638.387
 3293, 32647.289
 3294, 32663.772
 3295, 32668.933
 3296, 32677.588
 3297, 32686.785
 3298, 32701.314
 3299, 32706.510
 3300, 32716.672
 3301, 32731.439
 3302, 32737.172
 3303, 32745.903
 3304, 32761.040
 3305, 32766.265
 3306, 32774.975
 3307, 32783.622
 3308, 32798.940
 3309, 32804.331
 3310, 32813.481
 3311, 32828.250
 3312, 32834.172
 3313, 32842.918
 3314, 32850.516
 3315, 32867.295
 3316, 32873.233
 3317, 32882.097
 3318, 32896.953
 3319, 32902.521
 3320, 32910.614
 3321, 32920.681
 3322, 32940.241
 3323, 32945.619
 3324, 32956.577
 3325, 32969.505
 3326, 32973.415
 3327, 32982.104
 3328, 32998.012
 3329, 33003.221
 3330, 33012.181
 3331, 33026.995
 3332, 33032.491
 3333, 33041.399
 3334, 33050.069
 3335, 33065.738
 3336, 33070.315
 3337, 33079.194
 3338, 33094.153
 3339, 33099.997
 3340, 33109.842
 3341, 33117.720
 3342, 33135.254
 3343, 33140.575
 3344, 33155.652
 3345, 33166.373
 3346, 33171.170
 3347, 33180.331
 3348, 33197.841
 3349, 33203.748
 3350, 33213.014
 3351, 33227.249
 3352, 33232.532
 3353, 33241.369
 3354, 33250.861
 3355, 33264.868
 3356, 33270.050
 3357, 33281.993
 3358, 33286.880
 3359, 33301.659
 3360, 33307.554
 3361, 33316.699
 3362, 33329.338
 3363, 33334.818
 3364, 33343.371
 3365, 33352.886
 3366, 33367.982
 3367, 33372.937
 3368, 33383.030
 3369, 33397.790
 3370, 33403.335
 3371, 33411.982
 3372, 33427.771
 3373, 33433.024
 3374, 33441.486
 3375, 33451.089
 3376, 33466.973
 3377, 33470.864
 3378, 33479.706
 3379, 33496.056
 3380, 33501.544
 3381, 33510.255
 3382, 33519.312
 3383, 33536.896
 3384, 33540.882
 3385, 33549.878
 3386, 33566.885
 3387, 33570.310
 3388, 33579.479
 3389, 33595.031
 3390, 33600.652
 3391, 33609.254
 3392, 33617.926
 3393, 33633.468
 3394, 33638.567
 3395, 33647.403
 3396, 33663.206
 3397, 33668.608
 3398, 33677.804
 3399, 33685.207
 3400, 33704.530
 3401, 33708.685
 3402, 33717.578
 3403, 33733.689
 3404, 33739.667
 3405, 33748.487
 3406, 33763.956
 3407, 33768.865
 3408, 33778.841
 3409, 33795.447
 3410, 33801.059
 3411, 33813.114
 3412, 33818.964
 3413, 33834.189
 3414, 33839.884
 3415, 33848.697
 3416, 33864.598
 3417, 33870.654
 3418, 33879.547
 3419, 33893.995
 3420, 33899.498
 3421, 33908.008
 3422, 33916.624
 3423, 33932.895
 3424, 33938.248
 3425, 33947.016
 3426, 33962.589
 3427, 33968.083
 3428, 33976.657
 3429, 33985.105
 3430, 34000.645
 3431, 34005.651
 3432, 34015.380
 3433, 34030.793
 3434, 34036.113
 3435, 34044.833
 3436, 34059.885
 3437, 34065.460
 3438, 34074.155
 3439, 34083.432
 3440, 34098.540
 3441, 34104.109
 3442, 34112.525
 3443, 34128.703
 3444, 34133.810
 3445, 34143.183
 3446, 34151.054
 3447, 34167.483
 3448, 34171.893
 3449, 34180.783
 3450, 34195.566
 3451, 34200.861
 3452, 34209.151
 3453, 34218.152
 3454, 34233.389
 3455, 34239.418
 3456, 34248.326
 3457, 34262.368
 3458, 34268.086
 3459, 34276.841
 3460, 34285.777
 3461, 34300.649
 3462, 34305.836
 3463, 34314.430
 3464, 34329.596
 3465, 34335.514
 3466, 34343.920
 3467, 34352.238
 3468, 34367.627
 3469, 34372.936
 3470, 34382.206
 3471, 34397.825
 3472, 34403.597
 3473, 34412.615
 3474, 34428.215
 3475, 34433.527
 3476, 34441.921
 3477, 34451.443
 3478, 34465.443
 3479, 34470.785
 3480, 34480.088
 3481, 34495.264
 3482, 34500.590
 3483, 34509.997
 3484, 34517.985
 3485, 34536.923
 3486, 34545.749
 3487, 34549.357
 3488, 34564.753
 3489, 34570.299
 3490, 34579.087
 3491, 34594.476
 3492, 34599.465
 3493, 34608.979
 3494, 34616.729
 3495, 34631.368
 3496, 34637.052
 3497, 34646.264
 3498, 34661.670
 3499, 34667.075
 3500, 34679.722
 3501, 34685.494
 3502, 34700.172
 3503, 34705.592
 3504, 34713.918
 3505, 34730.830
 3506, 34736.441
 3507, 34746.529
 3508, 34754.969
 3509, 34773.154
 3510, 34777.864
 3511, 34785.263
 3512, 34800.974
 3513, 34806.276
 3514, 34815.150
 3515, 34830.396
 3516, 34835.858
 3517, 34844.044
 3518, 34854.458
 3519, 34868.053
 3520, 34873.259
 3521, 34883.098
 3522, 34898.852
 3523, 34905.257
 3524, 34914.027
 3525, 34929.292
 3526, 34935.358
 3527, 34944.747
 3528, 34953.457
 3529, 34968.956
 3530, 34974.130
 3531, 34983.082
 3532, 34999.382
 3533, 35005.158
 3534, 35015.017
 3535, 35028.163
 3536, 35034.376
 3537, 35043.342
 3538, 35052.547
 3539, 35067.714
 3540, 35073.531
 3541, 35084.519
 3542, 35099.995
 3543, 35106.007
 3544, 35116.051
 3545, 35131.328
 3546, 35137.300
 3547, 35145.402
 3548, 35161.305
 3549, 35167.200
 3550, 35176.583
 3551, 35184.997
 3552, 35201.431
 3553, 35206.073
 3554, 35215.043
 3555, 35231.680
 3556, 35237.247
 3557, 35246.072
 3558, 35260.307
 3559, 35265.660
 3560, 35276.486
 3561, 35283.507
 3562, 35298.593
 3563, 35304.580
 3564, 35313.558
 3565, 35327.133
 3566, 35332.327
 3567, 35341.472
 3568, 35350.698
 3569, 35366.627
 3570, 35371.087
 3571, 35379.736
 3572, 35396.372
 3573, 35403.399
 3574, 35411.309
 3575, 35419.489
 3576, 35434.810
 3577, 35440.476
 3578, 35449.853
 3579, 35464.130
 3580, 35470.104
 3581, 35478.669
 3582, 35486.750
 3583, 35503.293
 3584, 35509.227
 3585, 35518.148
 3586, 35536.706
 3587, 35540.222
 3588, 35550.220
 3589, 35564.040
 3590, 35569.152
 3591, 35578.133
 3592, 35594.365
 3593, 35599.352
 3594, 35609.104
 3595, 35616.788
 3596, 35631.909
 3597, 35636.821
 3598, 35646.779
 3599, 35662.394
 3600, 35667.656
 3601, 35677.444
 3602, 35685.700
 3603, 35700.450
 3604, 35705.670
 3605, 35714.724
 3606, 35729.634
 3607, 35735.264
 3608, 35743.750
 3609, 35752.352
 3610, 35767.118
 3611, 35772.667
 3612, 35781.199
 3613, 35796.341
 3614, 35801.779
 3615, 35812.426
 3616, 35822.038
 3617, 35835.523
 3618, 35839.967
 3619, 35848.835
 3620, 35864.191
 3621, 35869.958
 3622, 35878.447
 3623, 35893.935
 3624, 35899.618
 3625, 35908.461
 3626, 35917.114
 3627, 35932.487
 3628, 35937.698
 3629, 35946.416
 3630, 35963.882
 3631, 35967.722
 3632, 35976.929
 3633, 35985.978
 3634, 36000.308
 3635, 36005.960
 3636, 36014.209
 3637, 36029.068
 3638, 36034.524
 3639, 36043.213
 3640, 36051.952
 3641, 36067.146
 3642, 36072.276
 3643, 36080.999
 3644, 36096.959
 3645, 36102.338
 3646, 36111.713
 3647, 36119.566
 3648, 36136.244
 3649, 36141.888
 3650, 36150.670
 3651, 36167.700
 3652, 36172.803
 3653, 36181.108
 3654, 36197.369
 3655, 36202.752
 3656, 36211.087
 3657, 36219.887
 3658, 36236.273
 3659, 36241.782
 3660, 36250.305
 3661, 36265.420
 3662, 36270.766
 3663, 36279.231
 3664, 36296.216
 3665, 36301.817
 3666, 36311.329
 3667, 36319.521
 3668, 36336.827
 3669, 36342.391
 3670, 36351.575
 3671, 36366.936
 3672, 36372.101
 3673, 36380.516
 3674, 36397.314
 3675, 36402.776
 3676, 36411.651
 3677, 36426.975
 3678, 36432.441
 3679, 36442.883
 3680, 36449.524
 3681, 36464.799
 3682, 36469.915
 3683, 36479.667
 3684, 36494.422
 3685, 36499.418
 3686, 36509.239
 3687, 36516.883
 3688, 36534.054
 3689, 36537.589
 3690, 36546.308
 3691, 36563.959
 3692, 36567.766
 3693, 36576.276
 3694, 36585.348
 3695, 36600.606
 3696, 36605.818
 3697, 36614.832
 3698, 36631.054
 3699, 36637.041
 3700, 36645.322
 3701, 36660.420
 3702, 36665.776
 3703, 36675.702
 3704, 36683.277
 3705, 36698.174
 3706, 36703.668
 3707, 36713.093
 3708, 36729.551
 3709, 36734.666
 3710, 36743.997
 3711, 36752.595
 3712, 36767.702
 3713, 36773.064
 3714, 36781.603
 3715, 36798.193
 3716, 36803.354
 3717, 36812.246
 3718, 36828.701
 3719, 36833.956
 3720, 36842.483
 3721, 36851.725
 3722, 36866.045
 3723, 36871.825
 3724, 36880.462
 3725, 36897.632
 3726, 36903.026
 3727, 36912.063
 3728, 36928.110
 3729, 36932.921
 3730, 36943.422
 3731, 36951.374
 3732, 36966.427
 3733, 36971.716
 3734, 36980.710
 3735, 36996.708
 3736, 37002.262
 3737, 37010.589
 3738, 37019.624
 3739, 37034.320
 3740, 37039.995
 3741, 37049.392
 3742, 37064.209
 3743, 37069.997
 3744, 37078.761
 3745, 37092.392
 3746, 37097.745
 3747, 37106.563
 3748, 37116.279
 3749, 37130.745
 3750, 37136.458
 3751, 37144.852
 3752, 37153.654
 3753, 37170.847
 3754, 37175.704
 3755, 37183.519
 3756, 37199.555
 3757, 37204.899
 3758, 37213.365
 3759, 37230.828
 3760, 37235.837
 3761, 37244.570
 3762, 37252.996
 3763, 37269.352
 3764, 37275.025
 3765, 37283.119
 3766, 37299.638
 3767, 37305.238
 3768, 37313.401
 3769, 37329.216
 3770, 37334.632
 3771, 37342.925
 3772, 37352.247
 3773, 37368.125
 3774, 37373.314
 3775, 37382.064
 3776, 37399.075
 3777, 37405.122
 3778, 37413.336
 3779, 37428.452
 3780, 37434.545
 3781, 37442.936
 3782, 37452.634
 3783, 37466.401
 3784, 37471.958
 3785, 37481.384
 3786, 37497.596
 3787, 37502.889
 3788, 37511.327
 3789, 37529.529
 3790, 37533.559
 3791, 37542.371
 3792, 37555.710
 3793, 37565.545
 3794, 37573.754
 3795, 37580.862
 3796, 37598.159
 3797, 37603.446
 3798, 37612.582
 3799, 37629.789
 3800, 37635.813
 3801, 37645.042
 3802, 37652.887
 3803, 37669.821
 3804, 37675.300
 3805, 37684.242
 3806, 37698.697
 3807, 37704.342
 3808, 37712.907
 3809, 37729.796
 3810, 37734.976
 3811, 37743.535
 3812, 37752.477
 3813, 37768.892
 3814, 37772.915
 3815, 37781.223
 3816, 37798.013
 3817, 37804.134
 3818, 37812.598
 3819, 37828.256
 3820, 37833.542
 3821, 37842.255
 3822, 37851.491
 3823, 37867.070
 3824, 37873.606
 3825, 37882.599
 3826, 37897.307
 3827, 37903.813
 3828, 37911.674
 3829, 37919.767
 3830, 37935.227
 3831, 37940.783
 3832, 37949.752
 3833, 37963.866
 3834, 37969.178
 3835, 37979.072
 3836, 37993.471
 3837, 37998.808
 3838, 38008.498
 3839, 38016.290
 3840, 38032.635
 3841, 38038.024
 3842, 38047.250
 3843, 38061.197
 3844, 38066.909
 3845, 38076.331
 3846, 38083.990
 3847, 38099.808
 3848, 38104.879
 3849, 38114.257
 3850, 38130.450
 3851, 38135.765
 3852, 38143.975
 3853, 38160.190
 3854, 38165.411
 3855, 38174.385
 3856, 38182.996
 3857, 38198.252
 3858, 38203.591
 3859, 38212.176
 3860, 38227.200
 3861, 38232.780
 3862, 38241.130
 3863, 38250.310
 3864, 38263.661
 3865, 38269.034
 3866, 38278.266
 3867, 38285.845
 3868, 38300.485
 3869, 38306.428
 3870, 38315.113
 3871, 38329.964
 3872, 38335.717
 3873, 38344.725
 3874, 38352.290
 3875, 38368.983
 3876, 38373.274
 3877, 38381.653
 3878, 38397.183
 3879, 38402.470
 3880, 38411.175
 3881, 38419.350
 3882, 38433.884
 3883, 38438.977
 3884, 38447.347
 3885, 38461.991
 3886, 38467.235
 3887, 38475.714
 3888, 38483.872
 3889, 38499.336
 3890, 38504.528
 3891, 38513.106
 3892, 38529.721
 3893, 38534.003
 3894, 38542.741
 3895, 38551.859
 3896, 38566.160
 3897, 38571.627
 3898, 38580.669
 3899, 38597.876
 3900, 38603.396
 3901, 38612.081
 3902, 38628.467
 3903, 38633.598
 3904, 38643.067
 3905, 38651.822
 3906, 38665.623
 3907, 38670.901
 3908, 38680.845
 3909, 38695.490
 3910, 38700.709
 3911, 38710.116
 3912, 38718.268
 3913, 38732.609
 3914, 38738.084
 3915, 38746.623
 3916, 38762.538
 3917, 38767.676
 3918, 38777.153
 3919, 38785.704
 3920, 38799.681
 3921, 38805.081
 3922, 38813.543
 3923, 38828.530
 3924, 38833.854
 3925, 38843.358
 3926, 38851.206
 3927, 38868.089
 3928, 38873.727
 3929, 38882.208
 3930, 38897.865
 3931, 38903.432
 3932, 38911.683
 3933, 38926.426
 3934, 38931.807
 3935, 38940.501
 3936, 38949.635
 3937, 38966.559
 3938, 38970.555
 3939, 38979.015
 3940, 38994.624
 3941, 39000.259
 3942, 39009.550
 3943, 39017.278
 3944, 39032.307
 3945, 39037.943
 3946, 39047.081
 3947, 39061.744
 3948, 39067.503
 3949, 39076.368
 3950, 39084.464
 3951, 39101.520
 3952, 39107.214
 3953, 39116.423
 3954, 39131.325
 3955, 39136.567
 3956, 39147.139
 3957, 39160.534
 3958, 39165.468
 3959, 39175.457
 3960, 39183.818
 3961, 39199.498
 3962, 39204.946
 3963, 39214.300
 3964, 39228.088
 3965, 39233.288
 3966, 39242.198
 3967, 39251.528
 3968, 39265.597
 3969, 39270.650
 3970, 39280.501
 3971, 39293.912
 3972, 39298.594
 3973, 39307.200
 3974, 39316.240
 3975, 39332.284
 3976, 39338.359
 3977, 39346.982
 3978, 39361.138
 3979, 39366.635
 3980, 39375.663
 3981, 39384.028
 3982, 39398.791
 3983, 39404.439
 3984, 39413.389
 3985, 39428.199
 3986, 39434.135
 3987, 39444.072
 3988, 39452.549
 3989, 39465.839
 3990, 39490.157
 3991, 39506.593
 3992, 39510.779
 3993, 39520.508
 3994, 39536.228
 3995, 39540.043
 3996, 39549.269
 3997, 39565.067
 3998, 39569.472
 3999, 39578.285
 4000, 39586.177
 4001, 39601.400
 4002, 39606.982
 4003, 39616.460
 4004, 39631.847
 4005, 39637.772
 4006, 39647.175
 4007, 39662.417
 4008, 39668.296
 4009, 39677.602
 4010, 39685.558
 4011, 39698.945
 4012, 39705.016
 4013, 39713.818
 4014, 39729.987
 4015, 39735.540
 4016, 39744.082
 4017, 39759.406
 4018, 39765.023
 4019, 39774.418
 4020, 39782.577
 4021, 39797.482
 4022, 39802.997
 4023, 39812.757
 4024, 39827.882
 4025, 39833.521
 4026, 39842.285
 4027, 39851.416
 4028, 39866.560
 4029, 39872.746
 4030, 39881.353
 4031, 39895.854
 4032, 39900.941
 4033, 39910.006
 4034, 39919.791
 4035, 39933.759
 4036, 39939.655
 4037, 39948.594
 4038, 39963.357
 4039, 39968.947
 4040, 39977.823
 4041, 39986.762
 4042, 40001.897
 4043, 40007.643
 4044, 40016.360
 4045, 40032.262
 4046, 40037.540
 4047, 40046.775
 4048, 40062.538
 4049, 40068.146
 4050, 40077.589
 4051, 40086.333
 4052, 40102.113
 4053, 40108.290
 4054, 40117.220
 4055, 40132.584
 4056, 40138.063
 4057, 40146.792
 4058, 40163.320
 4059, 40167.070
 4060, 40176.246
 4061, 40185.453
 4062, 40198.552
 4063, 40204.287
 4064, 40213.156
 4065, 40226.628
 4066, 40232.061
 4067, 40241.414
 4068, 40249.423
 4069, 40264.089
 4070, 40269.494
 4071, 40278.215
 4072, 40293.744
 4073, 40299.724
 4074, 40308.908
 4075, 40317.549
 4076, 40333.674
 4077, 40339.636
 4078, 40348.702
 4079, 40363.882
 4080, 40369.720
 4081, 40379.178
 4082, 40387.050
 4083, 40402.081
 4084, 40408.271
 4085, 40417.337
 4086, 40432.469
 4087, 40437.888
 4088, 40446.958
 4089, 40462.961
 4090, 40468.577
 4091, 40477.683
 4092, 40485.866
 4093, 40502.819
 4094, 40507.359
 4095, 40516.279
 4096, 40532.321
 4097, 40537.491
 4098, 40545.915
 4099, 40554.597
 4100, 40568.487
 4101, 40573.938
 4102, 40582.732
 4103, 40598.478
 4104, 40604.129
 4105, 40613.403
 4106, 40628.407
 4107, 40634.120
 4108, 40642.709
 4109, 40652.076
 4110, 40665.474
 4111, 40670.892
 4112, 40680.029
 4113, 40697.122
 4114, 40701.319
 4115, 40711.168
 4116, 40718.721
 4117, 40734.414
 4118, 40738.393
 4119, 40747.290
 4120, 40764.310
 4121, 40769.157
 4122, 40777.443
 4123, 40785.841
 4124, 40801.242
 4125, 40806.974
 4126, 40816.329
 4127, 40833.236
 4128, 40837.971
 4129, 40847.813
 4130, 40863.337
 4131, 40867.259
 4132, 40877.714
 4133, 40884.791
 4134, 40899.934
 4135, 40905.998
 4136, 40914.519
 4137, 40930.253
 4138, 40935.933
 4139, 40945.245
 4140, 40954.018
 4141, 40968.384
 4142, 40974.372
 4143, 40983.645
 4144, 41000.001
 4145, 41006.817
 4146, 41016.492
 4147, 41029.679
 4148, 41035.790
 4149, 41044.546
 4150, 41052.443
 4151, 41066.980
 4152, 41073.083
 4153, 41082.656
 4154, 41097.468
 4155, 41103.204
 4156, 41112.508
 4157, 41120.552
 4158, 41136.274
 4159, 41141.932
 4160, 41151.699
 4161, 41166.585
 4162, 41172.189
 4163, 41181.290
 4164, 41196.005
 4165, 41201.437
 4166, 41210.017
 4167, 41218.958
 4168, 41233.922
 4169, 41239.469
 4170, 41248.549
 4171, 41263.887
 4172, 41269.435
 4173, 41278.830
 4174, 41294.451
 4175, 41300.349
 4176, 41309.599
 4177, 41317.740
 4178, 41332.681
 4179, 41340.727
 4180, 41347.974
 4181, 41364.707
 4182, 41370.001
 4183, 41378.424
 4184, 41386.645
 4185, 41403.072
 4186, 41409.299
 4187, 41419.017
 4188, 41433.440
 4189, 41439.666
 4190, 41448.881
 4191, 41464.822
 4192, 41470.010
 4193, 41479.298
 4194, 41494.170
 4195, 41499.747
 4196, 41508.912
 4197, 41517.251
 4198, 41534.817
 4199, 41539.322
 4200, 41549.229
 4201, 41563.524
 4202, 41570.365
 4203, 41578.951
 4204, 41586.826
 4205, 41604.782
 4206, 41609.142
 4207, 41618.424
 4208, 41633.047
 4209, 41638.412
 4210, 41650.207
 4211, 41662.259
 4212, 41668.648
 4213, 41678.044
 4214, 41685.138
 4215, 41701.164
 4216, 41708.907
 4217, 41715.450
 4218, 41732.442
 4219, 41737.656
 4220, 41746.924
 4221, 41763.264
 4222, 41769.277
 4223, 41779.415
 4224, 41786.800
 4225, 41802.482
 4226, 41808.507
 4227, 41817.089
 4228, 41833.582
 4229, 41839.777
 4230, 41848.419
 4231, 41863.400
 4232, 41869.098
 4233, 41878.418
 4234, 41887.104
 4235, 41901.730
 4236, 41909.056
 4237, 41916.976
 4238, 41933.127
 4239, 41938.560
 4240, 41948.001
 4241, 41964.474
 4242, 41968.613
 4243, 41978.733
 4244, 41986.292
 4245, 42000.372
 4246, 42006.336
 4247, 42015.399
 4248, 42029.994
 4249, 42035.802
 4250, 42045.378
 4251, 42053.328
 4252, 42070.056
 4253, 42076.654
 4254, 42084.788
 4255, 42101.242
 4256, 42107.370
 4257, 42117.071
 4258, 42130.405
 4259, 42136.687
 4260, 42144.969
 4261, 42153.779
 4262, 42168.485
 4263, 42174.635
 4264, 42183.459
 4265, 42199.640
 4266, 42205.650
 4267, 42215.358
 4268, 42228.982
 4269, 42234.837
 4270, 42245.076
 4271, 42253.253
 4272, 42267.400
 4273, 42273.711
 4274, 42282.839
 4275, 42299.029
 4276, 42305.585
 4277, 42313.704
 4278, 42328.326
 4279, 42334.948
 4280, 42344.796
 4281, 42352.585
 4282, 42366.175
 4283, 42371.952
 4284, 42382.200
 4285, 42396.584
 4286, 42402.594
 4287, 42412.529
 4288, 42419.998
 4289, 42435.849
 4290, 42441.602
 4291, 42451.396
 4292, 42465.527
 4293, 42471.111
 4294, 42481.465
 4295, 42495.188
 4296, 42500.496
 4297, 42510.060
 4298, 42518.610
 4299, 42537.547
 4300, 42541.431
 4301, 42550.692
 4302, 42571.283
 4303, 42577.400
 4304, 42586.647
 4305, 42600.209
 4306, 42606.503
 4307, 42614.687
 4308, 42630.785
 4309, 42636.597
 4310, 42645.980
 4311, 42654.356
 4312, 42668.554
 4313, 42674.263
 4314, 42683.438
 4315, 42699.337
 4316, 42705.477
 4317, 42714.134
 4318, 42730.483
 4319, 42736.615
 4320, 42745.816
 4321, 42753.983
 4322, 42768.794
 4323, 42775.037
 4324, 42783.816
 4325, 42802.068
 4326, 42806.703
 4327, 42816.323
 4328, 42831.488
 4329, 42837.475
 4330, 42846.520
 4331, 42862.974
 4332, 42869.085
 4333, 42878.629
 4334, 42885.797
 4335, 42900.880
 4336, 42908.663
 4337, 42915.670
 4338, 42930.278
 4339, 42935.702
 4340, 42945.172
 4341, 42953.197
 4342, 42968.241
 4343, 42974.237
 4344, 42983.997
 4345, 42997.531
 4346, 43003.573
 4347, 43013.156
 4348, 43020.665
 4349, 43035.034
 4350, 43040.164
 4351, 43050.133
 4352, 43064.256
 4353, 43069.666
 4354, 43078.942
 4355, 43087.491
 4356, 43101.268
 4357, 43107.410
 4358, 43117.329
 4359, 43130.309
 4360, 43135.862
 4361, 43145.742
 4362, 43153.673
 4363, 43169.603
 4364, 43174.654
 4365, 43184.174
 4366, 43198.648
 4367, 43205.170
 4368, 43213.695
 4369, 43229.171
 4370, 43235.466
 4371, 43245.205
 4372, 43253.429
 4373, 43266.363
 4374, 43272.787
 4375, 43282.106
 4376, 43297.284
 4377, 43302.892
 4378, 43313.011
 4379, 43320.281
 4380, 43335.194
 4381, 43341.064
 4382, 43350.660
 4383, 43364.804
 4384, 43370.618
 4385, 43380.019
 4386, 43394.004
 4387, 43399.346
 4388, 43408.758
 4389, 43417.011
 4390, 43430.345
 4391, 43436.966
 4392, 43445.496
 4393, 43453.531
 4394, 43467.441
 4395, 43473.259
 4396, 43482.397
 4397, 43496.913
 4398, 43502.856
 4399, 43512.265
 4400, 43520.493
 4401, 43536.543
 4402, 43540.777
 4403, 43549.909
 4404, 43564.308
 4405, 43569.872
 4406, 43579.519
 4407, 43587.763
 4408, 43603.198
 4409, 43608.619
 4410, 43616.596
 4411, 43631.850
 4412, 43638.212
 4413, 43646.612
 4414, 43659.943
 4415, 43665.176
 4416, 43674.329
 4417, 43683.128
 4418, 43696.850
 4419, 43702.516
 4420, 43711.664
 4421, 43719.633
 4422, 43735.144
 4423, 43740.743
 4424, 43750.044
 4425, 43765.332
 4426, 43770.297
 4427, 43780.271
 4428, 43787.610
 4429, 43802.562
 4430, 43808.271
 4431, 43817.334
 4432, 43831.758
 4433, 43837.157
 4434, 43845.788
 4435, 43860.697
 4436, 43866.276
 4437, 43875.177
 4438, 43882.792
 4439, 43898.910
 4440, 43903.108
 4441, 43911.374
 4442, 43919.965
 4443, 43938.211
 4444, 43944.104
