Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.438122,5.270,6.885,0.015,12.370,12.370
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.444542,6.420,6.907,0.023,12.857,12.857
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.454017,9.475,6.910,0.016,10.292,10.292
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.459415,5.397,6.889,0.015,11.783,11.783
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.465879,6.464,6.902,0.015,12.221,12.221
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.472006,6.127,7.159,0.014,13.253,13.253
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.479150,7.144,6.848,0.014,12.958,12.958
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.488931,9.781,7.168,0.018,10.344,10.344
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.493918,4.987,6.965,0.015,12.322,12.322
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.500074,6.156,6.931,0.015,13.097,13.097
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.507054,6.980,6.934,0.015,13.051,13.051
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.517126,10.072,6.936,0.025,9.915,9.915
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.521883,4.757,6.961,0.015,12.119,12.119
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.528028,6.145,6.978,0.021,12.952,12.952
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.535089,7.061,6.995,0.015,12.886,12.886
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.541962,6.873,6.939,0.015,12.952,12.952
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.550913,8.951,7.039,0.018,11.040,11.040
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.556316,5.404,6.990,0.015,12.627,12.627
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.562964,6.648,6.971,0.025,12.950,12.950
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.569763,6.798,6.875,0.015,13.026,13.026
